wavelength,transmission_u,transmission_g,transmission_r,transmission_i,transmission_z,transmission_q
1143.5,0.007642031,0.000237426,0.000391726,0.00031522,0.000406245,0.006311779
1144.0,0.007839372,-8.72e-05,5.06e-05,0.000304277,0.000436199,0.006874571
1144.5,0.007086397,-9.36e-05,0.000874982,0.000198681,-9.77e-05,0.003703486
1145.0,0.006837096,-7.87e-05,4.46e-05,-0.000422937,-4.1e-05,0.001817471
1145.5,0.007093343,0.000150788,-0.000262741,0.000294176,7.95e-05,0.001097285
1146.0,0.006909728,6.98e-05,0.000145049,0.000282284,0.000602548,0.000668255
1146.5,0.006939693,0.000264254,0.000451521,0.000122511,0.000418442,0.0005528
1147.0,0.006219941,0.000395066,0.000556187,0.000384835,0.000469946,0.000633136
1147.5,0.006774532,0.000694132,0.000561848,0.000278176,0.000131892,0.000441241
1148.0,0.006364034,0.000300672,0.000286632,0.000506016,0.000273798,0.000384945
1148.5,0.006709201,0.000370735,4.49e-05,-0.000349886,-5.1e-05,0.000520897
1149.0,0.006720232,0.00018921,0.000368016,-1.77e-05,2.82e-05,0.000153202
1149.5,0.006914672,0.000177029,6.4e-05,-0.000210548,0.000302065,0.000589035
1150.0,0.006890407,0.000454893,0.000184581,-0.000324219,-2.03e-05,0.000241118
1150.5,0.006231009,0.000126391,0.000528806,8.77e-05,0.0006908,0.000525063
1151.0,0.005514934,-5.99e-05,0.000780027,0.00077464,0.00018519,0.000756479
1151.5,0.006506503,0.00045658,0.000281404,0.000404212,9.99e-05,0.000585969
1152.0,0.006384418,0.00035947,0.000373182,9.56e-05,0.000181316,0.001165631
1152.5,0.005942264,0.000273361,5.91e-05,0.000468287,-3.2e-05,0.000870029
1153.0,0.006304048,0.000243131,0.000635457,0.00081823,0.000339549,0.001641603
1153.5,0.006209344,0.000666249,8.7e-05,0.000148443,0.00037219,0.002104926
1154.0,0.00616274,0.000184484,0.000303883,0.000265594,-1.03e-05,0.004535738
1154.5,0.006381075,0.000486445,0.000242781,-0.000269444,4.01e-05,0.012781315
1155.0,0.006163797,0.000151889,0.000825938,-0.000210675,0.000141182,0.035621773
1155.5,0.006277368,0.000126908,0.000413587,0.000317739,0.000428169,0.047698706
1156.0,0.00604762,0.000672562,0.000765919,0.000165355,0.000190728,0.019231133
1156.5,0.006137951,0.00093388,0.000665846,0.000390215,-4.36e-05,0.004720413
1157.0,0.006108829,6.36e-05,0.000313758,2.82e-05,-8.61e-05,0.001995519
1157.5,0.005991436,0.000436874,0.000738781,8.22e-06,0.000335988,0.001870042
1158.0,0.006284723,0.000472856,0.000895784,0.000343417,-8.97e-06,0.000694765
1158.5,0.006067598,0.000659567,0.001333052,0.000184888,7.96e-06,0.000646555
1159.0,0.006466605,0.001261367,0.001241291,0.00013659,0.000297673,0.000491793
1159.5,0.006452879,0.001957237,0.00198683,0.000298215,2.27e-05,0.000563695
1160.0,0.006444957,0.001574377,0.001703442,0.000216115,-2.14e-05,0.000282153
1160.5,0.006631448,0.001854748,0.002489503,0.000433842,-5.24e-05,0.00035907
1161.0,0.006411016,0.002017291,0.003357637,0.000385711,0.000169766,0.000323124
1161.5,0.006523232,0.001727518,0.005063216,-8.37e-05,0.000414699,0.00060965
1162.0,0.00677018,0.002386649,0.006301432,-0.000368636,4e-05,0.000295388
1162.5,0.007030917,0.001735823,0.009850153,6.64e-05,0.000394765,5.13e-05
1163.0,0.007510982,0.001319767,0.014259997,0.000595934,0.000659974,0.000600403
1163.5,0.007181862,0.001390546,0.023321606,0.000430497,0.000342078,0.000463439
1164.0,0.007263392,0.001317247,0.039906871,0.000354579,0.000209157,0.000317202
1164.5,0.006838593,0.000777181,0.068381712,4.46e-05,0.00036336,0.000608602
1165.0,0.007536556,0.000632796,0.10511107,0.000194359,0.000264552,0.000374138
1165.5,0.008108446,0.000829666,0.133445084,0.000436669,0.000549776,0.000581378
1166.0,0.007611028,0.001326461,0.128031448,0.000813862,0.000320437,0.000417385
1166.5,0.008220267,0.000867844,0.10253574,0.000701051,0.000314276,0.000344918
1167.0,0.008348436,0.000361727,0.077013582,0.000523613,0.000284201,0.000904385
1167.5,0.00844729,0.000987518,0.059980452,0.000485921,-9.69e-05,0.000478692
1168.0,0.00864201,0.000649404,0.04803744,0.001285957,-1.85e-05,0.001185062
1168.5,0.00939282,0.000589271,0.039996669,0.00090412,0.000513031,0.002709175
1169.0,0.009291819,0.00080955,0.033679541,0.00122436,0.000252801,0.005197259
1169.5,0.009258161,0.001165304,0.028796494,0.001175483,0.000695568,0.017982865
1170.0,0.010085079,0.001058844,0.024015551,0.000845902,0.000421222,0.054612204
1170.5,0.009481857,0.000726269,0.019693566,0.000516634,0.000411665,0.079972215
1171.0,0.010480177,0.001210969,0.016036052,0.000644957,0.000364591,0.027503263
1171.5,0.010899526,0.001298172,0.013602613,0.000551753,-0.000233829,0.005901522
1172.0,0.010603648,0.00140012,0.010807903,0.000430074,0.000372687,0.00287832
1172.5,0.01147373,0.001720381,0.00893528,0.000439949,0.000232799,0.001557593
1173.0,0.011753592,0.002305838,0.006783033,0.000763696,-0.000120904,0.000767597
1173.5,0.012262046,0.002480544,0.005502548,0.000131361,0.000454348,0.001100741
1174.0,0.013183694,0.003172953,0.00468455,0.000390644,0.000298759,0.000871447
1174.5,0.013762397,0.004279754,0.003656794,0.000872028,0.000489173,0.000733838
1175.0,0.013954973,0.00486399,0.003220309,0.000361366,-0.000177293,0.000149064
1175.5,0.014667123,0.005790233,0.002856131,0.000361833,0.000779123,0.000860587
1176.0,0.015233684,0.006467221,0.002855707,0.000199638,-3.54e-05,0.000163948
1176.5,0.015402776,0.006252463,0.002325211,0.000409454,0.000226807,0.000129959
1177.0,0.016958425,0.006655768,0.001838528,0.000464107,0.000347321,0.000315012
1177.5,0.01714172,0.00639391,0.001281464,0.00040759,0.00010621,0.000368948
1178.0,0.017791966,0.00619683,0.00125002,3.39e-05,0.000332057,5.69e-05
1178.5,0.018634599,0.004810282,0.001471876,0.000382638,0.000245622,0.000417803
1179.0,0.020145951,0.00482379,0.001253667,0.000656499,0.000260882,0.000250725
1179.5,0.021207541,0.004588489,0.000851096,0.000449007,0.000131973,0.000120372
1180.0,0.022512363,0.004625491,0.00081444,0.0004705,0.000127209,0.000464347
1180.5,0.023279846,0.004245151,0.000662359,0.000521761,0.000361128,0.000466356
1181.0,0.02458938,0.004319807,0.001470255,0.000331446,0.000146865,0.000329134
1181.5,0.02600312,0.003907884,0.000830637,-0.000164203,0.000447639,0.000419032
1182.0,0.027004067,0.004340463,0.000913731,0.000515768,0.000973309,0.000600946
1182.5,0.029585939,0.004490701,0.000965539,0.000692391,0.000742524,0.000356274
1183.0,0.031580746,0.004562197,0.000931717,0.000778518,0.000507289,-0.000210352
1183.5,0.03340853,0.005065197,0.000975566,0.000186484,0.000686467,0.00051614
1184.0,0.035336025,0.005446179,0.000620409,0.001365413,0.000775446,0.000412651
1184.5,0.037353929,0.006394064,0.001086872,0.001095646,0.000785464,0.000149725
1185.0,0.040000614,0.006669742,0.000804054,0.001298435,0.000666551,0.000472987
1185.5,0.043030784,0.007695399,0.001251763,0.001123626,0.000464682,0.000455032
1186.0,0.046692062,0.008796928,0.001039378,0.001072295,0.000476399,0.000191306
1186.5,0.049385473,0.010720512,0.000886636,0.001181208,0.000490676,0.000372862
1187.0,0.053048506,0.012790143,0.001601445,0.001436306,0.000544934,0.000396764
1187.5,0.057258882,0.016256765,0.001224237,0.001327116,0.000272691,0.000287926
1188.0,0.06138996,0.019529212,0.001673274,0.000807349,0.000105853,0.000652366
1188.5,0.06626834,0.024005335,0.00149453,0.001093604,0.000890287,0.001167218
1189.0,0.071728483,0.027604777,0.001584516,0.00041094,0.000169968,0.000606924
1189.5,0.077718414,0.032422461,0.001281243,0.000563835,0.000641503,0.001131772
1190.0,0.084322006,0.036044773,0.001900882,0.000340225,0.000863401,0.00117812
1190.5,0.091121159,0.038657829,0.001669224,0.000719553,0.000493734,0.001609345
1191.0,0.099855021,0.039686821,0.002025189,0.000612362,0.000384907,0.002255327
1191.5,0.108374551,0.03877959,0.002745019,0.00050602,0.000923386,0.003176839
1192.0,0.118422709,0.03704372,0.003036799,0.000581499,0.000494937,0.004870108
1192.5,0.12992233,0.035381895,0.003431661,0.000962534,0.000726327,0.008839215
1193.0,0.141739234,0.033584747,0.004307753,0.000708769,0.000117586,0.018528692
1193.5,0.156416759,0.031903025,0.004471693,0.000467068,0.000969339,0.047565609
1194.0,0.171296477,0.030514924,0.005701358,0.000444553,0.000502851,0.123043507
1194.5,0.189124286,0.029878231,0.006628696,0.000712914,0.000448691,0.187743828
1195.0,0.208079606,0.029326592,0.007816326,0.000789943,0.000866088,0.112437971
1195.5,0.228920877,0.029921107,0.008455642,0.000499711,0.000422211,0.038928196
1196.0,0.254349351,0.030421585,0.009625064,0.000288523,0.000469023,0.018874435
1196.5,0.279772759,0.031809948,0.009634092,0.000572353,0.000705703,0.011731474
1197.0,0.30877021,0.033190668,0.009322759,0.00057438,-3.24e-05,0.007635152
1197.5,0.341000795,0.035852142,0.00848794,0.001017879,0.00028412,0.006003082
1198.0,0.376842141,0.039408408,0.007852851,0.001062863,0.000444392,0.004475463
1198.5,0.412544459,0.043662883,0.007117417,0.000873881,0.000335669,0.004240404
1199.0,0.454877049,0.049525615,0.006244984,0.000698272,0.000292618,0.003204263
1199.5,0.499724209,0.056203038,0.005616662,0.001013825,0.000301076,0.002994825
1200.0,0.550765514,0.065365613,0.005436114,0.001432244,0.000109417,0.002604092
1200.5,0.598397195,0.077868931,0.004755964,0.001307154,0.000206144,0.002353765
1201.0,0.647917926,0.093572415,0.004737103,0.002032961,0.000497351,0.002313009
1201.5,0.695278585,0.113835312,0.003919414,0.002100234,0.000259472,0.002629135
1202.0,0.743770838,0.140918404,0.003514432,0.002531458,0.000613371,0.002492963
1202.5,0.79024303,0.176522583,0.003806324,0.002611991,0.000641172,0.002188381
1203.0,0.831402004,0.223397672,0.003457584,0.003409825,1.54e-05,0.002706934
1203.5,0.86951524,0.286349922,0.003426437,0.004445371,4e-05,0.002008471
1204.0,0.900725365,0.372828901,0.003267672,0.005459725,0.000120121,0.002361454
1204.5,0.926065743,0.471623331,0.003402994,0.006811323,0.000309135,0.002119048
1205.0,0.945828378,0.598740518,0.003190085,0.009237912,0.000654232,0.002344446
1205.5,0.95593071,0.742365122,0.003387642,0.01091335,0.000419746,0.002614221
1206.0,0.963440895,0.902124941,0.003551848,0.014195449,0.000615751,0.003616826
1206.5,0.967769206,1.070156932,0.003449542,0.017724609,0.00040596,0.00338377
1207.0,0.963186383,1.249112368,0.00339781,0.021408552,0.000239377,0.003438962
1207.5,0.957853615,1.446159601,0.003986774,0.02443419,0.00037051,0.004027397
1208.0,0.949868083,1.656119943,0.003859702,0.02631578,0.000151474,0.004304113
1208.5,0.939466178,1.918014169,0.004093238,0.027448295,0.000331785,0.005604929
1209.0,0.92348659,2.262752295,0.004694271,0.027756529,0.000656585,0.006377984
1209.5,0.914996684,2.736489773,0.005275782,0.027235188,0.000180886,0.007535753
1210.0,0.901768744,3.495635033,0.005724007,0.026260326,0.000751221,0.009468511
